,T,U,pH,P_H2,P_CO2,P_H2O,P_CO,kappa
359,398.15,-0.8,4.0,101325.0,101325.0,3534.0,5562.0,1.0
360,298.15,0.0,5.0,101325.0,101325.0,3534.0,5562.0,1.0
361,298.15,-0.1,5.0,101325.0,101325.0,3534.0,5562.0,1.0
362,298.15,-0.2,5.0,101325.0,101325.0,3534.0,5562.0,1.0
363,298.15,-0.3,5.0,101325.0,101325.0,3534.0,5562.0,1.0
364,298.15,-0.4,5.0,101325.0,101325.0,3534.0,5562.0,1.0
365,298.15,-0.5,5.0,101325.0,101325.0,3534.0,5562.0,1.0
366,298.15,-0.6,5.0,101325.0,101325.0,3534.0,5562.0,1.0
367,298.15,-0.7,5.0,101325.0,101325.0,3534.0,5562.0,1.0
368,298.15,-0.8,5.0,101325.0,101325.0,3534.0,5562.0,1.0
369,398.15,0.0,5.0,101325.0,101325.0,3534.0,5562.0,1.0
370,398.15,-0.1,5.0,101325.0,101325.0,3534.0,5562.0,1.0
371,398.15,-0.2,5.0,101325.0,101325.0,3534.0,5562.0,1.0
372,398.15,-0.3,5.0,101325.0,101325.0,3534.0,5562.0,1.0
373,398.15,-0.4,5.0,101325.0,101325.0,3534.0,5562.0,1.0
374,398.15,-0.5,5.0,101325.0,101325.0,3534.0,5562.0,1.0
375,398.15,-0.6,5.0,101325.0,101325.0,3534.0,5562.0,1.0
376,398.15,-0.7,5.0,101325.0,101325.0,3534.0,5562.0,1.0
377,398.15,-0.8,5.0,101325.0,101325.0,3534.0,5562.0,1.0
378,298.15,0.0,6.0,101325.0,101325.0,3534.0,5562.0,1.0
379,298.15,-0.1,6.0,101325.0,101325.0,3534.0,5562.0,1.0
380,298.15,-0.2,6.0,101325.0,101325.0,3534.0,5562.0,1.0
381,298.15,-0.3,6.0,101325.0,101325.0,3534.0,5562.0,1.0
382,298.15,-0.4,6.0,101325.0,101325.0,3534.0,5562.0,1.0
383,298.15,-0.5,6.0,101325.0,101325.0,3534.0,5562.0,1.0
384,298.15,-0.6,6.0,101325.0,101325.0,3534.0,5562.0,1.0
385,298.15,-0.7,6.0,101325.0,101325.0,3534.0,5562.0,1.0
386,298.15,-0.8,6.0,101325.0,101325.0,3534.0,5562.0,1.0
387,398.15,0.0,6.0,101325.0,101325.0,3534.0,5562.0,1.0
388,398.15,-0.1,6.0,101325.0,101325.0,3534.0,5562.0,1.0
389,398.15,-0.2,6.0,101325.0,101325.0,3534.0,5562.0,1.0
390,398.15,-0.3,6.0,101325.0,101325.0,3534.0,5562.0,1.0
391,398.15,-0.4,6.0,101325.0,101325.0,3534.0,5562.0,1.0
392,398.15,-0.5,6.0,101325.0,101325.0,3534.0,5562.0,1.0
393,398.15,-0.6,6.0,101325.0,101325.0,3534.0,5562.0,1.0
394,398.15,-0.7,6.0,101325.0,101325.0,3534.0,5562.0,1.0
395,398.15,-0.8,6.0,101325.0,101325.0,3534.0,5562.0,1.0
396,298.15,0.0,7.0,101325.0,101325.0,3534.0,5562.0,1.0
397,298.15,-0.1,7.0,101325.0,101325.0,3534.0,5562.0,1.0
398,298.15,-0.2,7.0,101325.0,101325.0,3534.0,5562.0,1.0
399,298.15,-0.3,7.0,101325.0,101325.0,3534.0,5562.0,1.0
400,298.15,-0.4,7.0,101325.0,101325.0,3534.0,5562.0,1.0
401,298.15,-0.5,7.0,101325.0,101325.0,3534.0,5562.0,1.0
402,298.15,-0.6,7.0,101325.0,101325.0,3534.0,5562.0,1.0
403,298.15,-0.7,7.0,101325.0,101325.0,3534.0,5562.0,1.0
404,298.15,-0.8,7.0,101325.0,101325.0,3534.0,5562.0,1.0
405,398.15,0.0,7.0,101325.0,101325.0,3534.0,5562.0,1.0
406,398.15,-0.1,7.0,101325.0,101325.0,3534.0,5562.0,1.0
407,398.15,-0.2,7.0,101325.0,101325.0,3534.0,5562.0,1.0
408,398.15,-0.3,7.0,101325.0,101325.0,3534.0,5562.0,1.0
409,398.15,-0.4,7.0,101325.0,101325.0,3534.0,5562.0,1.0
410,398.15,-0.5,7.0,101325.0,101325.0,3534.0,5562.0,1.0
411,398.15,-0.6,7.0,101325.0,101325.0,3534.0,5562.0,1.0
412,398.15,-0.7,7.0,101325.0,101325.0,3534.0,5562.0,1.0
413,398.15,-0.8,7.0,101325.0,101325.0,3534.0,5562.0,1.0
414,298.15,0.0,8.0,101325.0,101325.0,3534.0,5562.0,1.0
415,298.15,-0.1,8.0,101325.0,101325.0,3534.0,5562.0,1.0
416,298.15,-0.2,8.0,101325.0,101325.0,3534.0,5562.0,1.0
417,298.15,-0.3,8.0,101325.0,101325.0,3534.0,5562.0,1.0
418,298.15,-0.4,8.0,101325.0,101325.0,3534.0,5562.0,1.0
419,298.15,-0.5,8.0,101325.0,101325.0,3534.0,5562.0,1.0
420,298.15,-0.6,8.0,101325.0,101325.0,3534.0,5562.0,1.0
421,298.15,-0.7,8.0,101325.0,101325.0,3534.0,5562.0,1.0
422,298.15,-0.8,8.0,101325.0,101325.0,3534.0,5562.0,1.0
423,398.15,0.0,8.0,101325.0,101325.0,3534.0,5562.0,1.0
424,398.15,-0.1,8.0,101325.0,101325.0,3534.0,5562.0,1.0
425,398.15,-0.2,8.0,101325.0,101325.0,3534.0,5562.0,1.0
426,398.15,-0.3,8.0,101325.0,101325.0,3534.0,5562.0,1.0
427,398.15,-0.4,8.0,101325.0,101325.0,3534.0,5562.0,1.0
428,398.15,-0.5,8.0,101325.0,101325.0,3534.0,5562.0,1.0
429,398.15,-0.6,8.0,101325.0,101325.0,3534.0,5562.0,1.0
430,398.15,-0.7,8.0,101325.0,101325.0,3534.0,5562.0,1.0
431,398.15,-0.8,8.0,101325.0,101325.0,3534.0,5562.0,1.0
432,298.15,0.0,9.0,101325.0,101325.0,3534.0,5562.0,1.0
433,298.15,-0.1,9.0,101325.0,101325.0,3534.0,5562.0,1.0
434,298.15,-0.2,9.0,101325.0,101325.0,3534.0,5562.0,1.0
435,298.15,-0.3,9.0,101325.0,101325.0,3534.0,5562.0,1.0
436,298.15,-0.4,9.0,101325.0,101325.0,3534.0,5562.0,1.0
437,298.15,-0.5,9.0,101325.0,101325.0,3534.0,5562.0,1.0
438,298.15,-0.6,9.0,101325.0,101325.0,3534.0,5562.0,1.0
439,298.15,-0.7,9.0,101325.0,101325.0,3534.0,5562.0,1.0
440,298.15,-0.8,9.0,101325.0,101325.0,3534.0,5562.0,1.0
441,398.15,0.0,9.0,101325.0,101325.0,3534.0,5562.0,1.0
442,398.15,-0.1,9.0,101325.0,101325.0,3534.0,5562.0,1.0
443,398.15,-0.2,9.0,101325.0,101325.0,3534.0,5562.0,1.0
444,398.15,-0.3,9.0,101325.0,101325.0,3534.0,5562.0,1.0
445,398.15,-0.4,9.0,101325.0,101325.0,3534.0,5562.0,1.0
446,398.15,-0.5,9.0,101325.0,101325.0,3534.0,5562.0,1.0
447,398.15,-0.6,9.0,101325.0,101325.0,3534.0,5562.0,1.0
448,398.15,-0.7,9.0,101325.0,101325.0,3534.0,5562.0,1.0
449,398.15,-0.8,9.0,101325.0,101325.0,3534.0,5562.0,1.0
450,298.15,0.0,10.0,101325.0,101325.0,3534.0,5562.0,1.0
451,298.15,-0.1,10.0,101325.0,101325.0,3534.0,5562.0,1.0
452,298.15,-0.2,10.0,101325.0,101325.0,3534.0,5562.0,1.0
453,298.15,-0.3,10.0,101325.0,101325.0,3534.0,5562.0,1.0
454,298.15,-0.4,10.0,101325.0,101325.0,3534.0,5562.0,1.0
455,298.15,-0.5,10.0,101325.0,101325.0,3534.0,5562.0,1.0
456,298.15,-0.6,10.0,101325.0,101325.0,3534.0,5562.0,1.0
457,298.15,-0.7,10.0,101325.0,101325.0,3534.0,5562.0,1.0
458,298.15,-0.8,10.0,101325.0,101325.0,3534.0,5562.0,1.0
459,398.15,0.0,10.0,101325.0,101325.0,3534.0,5562.0,1.0
460,398.15,-0.1,10.0,101325.0,101325.0,3534.0,5562.0,1.0
461,398.15,-0.2,10.0,101325.0,101325.0,3534.0,5562.0,1.0
462,398.15,-0.3,10.0,101325.0,101325.0,3534.0,5562.0,1.0
463,398.15,-0.4,10.0,101325.0,101325.0,3534.0,5562.0,1.0
464,398.15,-0.5,10.0,101325.0,101325.0,3534.0,5562.0,1.0
465,398.15,-0.6,10.0,101325.0,101325.0,3534.0,5562.0,1.0
466,398.15,-0.7,10.0,101325.0,101325.0,3534.0,5562.0,1.0
467,398.15,-0.8,10.0,101325.0,101325.0,3534.0,5562.0,1.0
468,298.15,0.0,11.0,101325.0,101325.0,3534.0,5562.0,1.0
469,298.15,-0.1,11.0,101325.0,101325.0,3534.0,5562.0,1.0
470,298.15,-0.2,11.0,101325.0,101325.0,3534.0,5562.0,1.0
471,298.15,-0.3,11.0,101325.0,101325.0,3534.0,5562.0,1.0
472,298.15,-0.4,11.0,101325.0,101325.0,3534.0,5562.0,1.0
473,298.15,-0.5,11.0,101325.0,101325.0,3534.0,5562.0,1.0
474,298.15,-0.6,11.0,101325.0,101325.0,3534.0,5562.0,1.0
475,298.15,-0.7,11.0,101325.0,101325.0,3534.0,5562.0,1.0
476,298.15,-0.8,11.0,101325.0,101325.0,3534.0,5562.0,1.0
477,398.15,0.0,11.0,101325.0,101325.0,3534.0,5562.0,1.0
478,398.15,-0.1,11.0,101325.0,101325.0,3534.0,5562.0,1.0
479,398.15,-0.2,11.0,101325.0,101325.0,3534.0,5562.0,1.0
480,398.15,-0.3,11.0,101325.0,101325.0,3534.0,5562.0,1.0
481,398.15,-0.4,11.0,101325.0,101325.0,3534.0,5562.0,1.0
482,398.15,-0.5,11.0,101325.0,101325.0,3534.0,5562.0,1.0
483,398.15,-0.6,11.0,101325.0,101325.0,3534.0,5562.0,1.0
484,398.15,-0.7,11.0,101325.0,101325.0,3534.0,5562.0,1.0
485,398.15,-0.8,11.0,101325.0,101325.0,3534.0,5562.0,1.0
486,298.15,0.0,12.0,101325.0,101325.0,3534.0,5562.0,1.0
487,298.15,-0.1,12.0,101325.0,101325.0,3534.0,5562.0,1.0
488,298.15,-0.2,12.0,101325.0,101325.0,3534.0,5562.0,1.0
489,298.15,-0.3,12.0,101325.0,101325.0,3534.0,5562.0,1.0
490,298.15,-0.4,12.0,101325.0,101325.0,3534.0,5562.0,1.0
491,298.15,-0.5,12.0,101325.0,101325.0,3534.0,5562.0,1.0
492,298.15,-0.6,12.0,101325.0,101325.0,3534.0,5562.0,1.0
493,298.15,-0.7,12.0,101325.0,101325.0,3534.0,5562.0,1.0
494,298.15,-0.8,12.0,101325.0,101325.0,3534.0,5562.0,1.0
495,398.15,0.0,12.0,101325.0,101325.0,3534.0,5562.0,1.0
496,398.15,-0.1,12.0,101325.0,101325.0,3534.0,5562.0,1.0
497,398.15,-0.2,12.0,101325.0,101325.0,3534.0,5562.0,1.0
498,398.15,-0.3,12.0,101325.0,101325.0,3534.0,5562.0,1.0
499,398.15,-0.4,12.0,101325.0,101325.0,3534.0,5562.0,1.0
500,398.15,-0.5,12.0,101325.0,101325.0,3534.0,5562.0,1.0
501,398.15,-0.6,12.0,101325.0,101325.0,3534.0,5562.0,1.0
502,398.15,-0.7,12.0,101325.0,101325.0,3534.0,5562.0,1.0
503,398.15,-0.8,12.0,101325.0,101325.0,3534.0,5562.0,1.0
504,298.15,0.0,13.0,101325.0,101325.0,3534.0,5562.0,1.0
505,298.15,-0.1,13.0,101325.0,101325.0,3534.0,5562.0,1.0
506,298.15,-0.2,13.0,101325.0,101325.0,3534.0,5562.0,1.0
507,298.15,-0.3,13.0,101325.0,101325.0,3534.0,5562.0,1.0
508,298.15,-0.4,13.0,101325.0,101325.0,3534.0,5562.0,1.0
509,298.15,-0.5,13.0,101325.0,101325.0,3534.0,5562.0,1.0
510,298.15,-0.6,13.0,101325.0,101325.0,3534.0,5562.0,1.0
511,298.15,-0.7,13.0,101325.0,101325.0,3534.0,5562.0,1.0
512,298.15,-0.8,13.0,101325.0,101325.0,3534.0,5562.0,1.0
513,398.15,0.0,13.0,101325.0,101325.0,3534.0,5562.0,1.0
514,398.15,-0.1,13.0,101325.0,101325.0,3534.0,5562.0,1.0
515,398.15,-0.2,13.0,101325.0,101325.0,3534.0,5562.0,1.0
516,398.15,-0.3,13.0,101325.0,101325.0,3534.0,5562.0,1.0
517,398.15,-0.4,13.0,101325.0,101325.0,3534.0,5562.0,1.0
518,398.15,-0.5,13.0,101325.0,101325.0,3534.0,5562.0,1.0
519,398.15,-0.6,13.0,101325.0,101325.0,3534.0,5562.0,1.0
520,398.15,-0.7,13.0,101325.0,101325.0,3534.0,5562.0,1.0
521,398.15,-0.8,13.0,101325.0,101325.0,3534.0,5562.0,1.0
522,298.15,0.0,14.0,101325.0,101325.0,3534.0,5562.0,1.0
523,298.15,-0.1,14.0,101325.0,101325.0,3534.0,5562.0,1.0
524,298.15,-0.2,14.0,101325.0,101325.0,3534.0,5562.0,1.0
525,298.15,-0.3,14.0,101325.0,101325.0,3534.0,5562.0,1.0
526,298.15,-0.4,14.0,101325.0,101325.0,3534.0,5562.0,1.0
527,298.15,-0.5,14.0,101325.0,101325.0,3534.0,5562.0,1.0
528,298.15,-0.6,14.0,101325.0,101325.0,3534.0,5562.0,1.0
529,298.15,-0.7,14.0,101325.0,101325.0,3534.0,5562.0,1.0
530,298.15,-0.8,14.0,101325.0,101325.0,3534.0,5562.0,1.0
531,398.15,0.0,14.0,101325.0,101325.0,3534.0,5562.0,1.0
532,398.15,-0.1,14.0,101325.0,101325.0,3534.0,5562.0,1.0
533,398.15,-0.2,14.0,101325.0,101325.0,3534.0,5562.0,1.0
534,398.15,-0.3,14.0,101325.0,101325.0,3534.0,5562.0,1.0
535,398.15,-0.4,14.0,101325.0,101325.0,3534.0,5562.0,1.0
536,398.15,-0.5,14.0,101325.0,101325.0,3534.0,5562.0,1.0
537,398.15,-0.6,14.0,101325.0,101325.0,3534.0,5562.0,1.0
538,398.15,-0.7,14.0,101325.0,101325.0,3534.0,5562.0,1.0
539,398.15,-0.8,14.0,101325.0,101325.0,3534.0,5562.0,1.0
540,298.15,0.0,0.0,101325.0,101325.0,3534.0,5562.0,2.0
541,298.15,-0.1,0.0,101325.0,101325.0,3534.0,5562.0,2.0
542,298.15,-0.2,0.0,101325.0,101325.0,3534.0,5562.0,2.0
543,298.15,-0.3,0.0,101325.0,101325.0,3534.0,5562.0,2.0
544,298.15,-0.4,0.0,101325.0,101325.0,3534.0,5562.0,2.0
545,298.15,-0.5,0.0,101325.0,101325.0,3534.0,5562.0,2.0
546,298.15,-0.6,0.0,101325.0,101325.0,3534.0,5562.0,2.0
547,298.15,-0.7,0.0,101325.0,101325.0,3534.0,5562.0,2.0
548,298.15,-0.8,0.0,101325.0,101325.0,3534.0,5562.0,2.0
549,398.15,0.0,0.0,101325.0,101325.0,3534.0,5562.0,2.0
550,398.15,-0.1,0.0,101325.0,101325.0,3534.0,5562.0,2.0
551,398.15,-0.2,0.0,101325.0,101325.0,3534.0,5562.0,2.0
552,398.15,-0.3,0.0,101325.0,101325.0,3534.0,5562.0,2.0
553,398.15,-0.4,0.0,101325.0,101325.0,3534.0,5562.0,2.0
554,398.15,-0.5,0.0,101325.0,101325.0,3534.0,5562.0,2.0
555,398.15,-0.6,0.0,101325.0,101325.0,3534.0,5562.0,2.0
556,398.15,-0.7,0.0,101325.0,101325.0,3534.0,5562.0,2.0
557,398.15,-0.8,0.0,101325.0,101325.0,3534.0,5562.0,2.0
558,298.15,0.0,1.0,101325.0,101325.0,3534.0,5562.0,2.0
559,298.15,-0.1,1.0,101325.0,101325.0,3534.0,5562.0,2.0
560,298.15,-0.2,1.0,101325.0,101325.0,3534.0,5562.0,2.0
561,298.15,-0.3,1.0,101325.0,101325.0,3534.0,5562.0,2.0
562,298.15,-0.4,1.0,101325.0,101325.0,3534.0,5562.0,2.0
563,298.15,-0.5,1.0,101325.0,101325.0,3534.0,5562.0,2.0
564,298.15,-0.6,1.0,101325.0,101325.0,3534.0,5562.0,2.0
565,298.15,-0.7,1.0,101325.0,101325.0,3534.0,5562.0,2.0
566,298.15,-0.8,1.0,101325.0,101325.0,3534.0,5562.0,2.0
567,398.15,0.0,1.0,101325.0,101325.0,3534.0,5562.0,2.0
568,398.15,-0.1,1.0,101325.0,101325.0,3534.0,5562.0,2.0
569,398.15,-0.2,1.0,101325.0,101325.0,3534.0,5562.0,2.0
570,398.15,-0.3,1.0,101325.0,101325.0,3534.0,5562.0,2.0
571,398.15,-0.4,1.0,101325.0,101325.0,3534.0,5562.0,2.0
572,398.15,-0.5,1.0,101325.0,101325.0,3534.0,5562.0,2.0
573,398.15,-0.6,1.0,101325.0,101325.0,3534.0,5562.0,2.0
574,398.15,-0.7,1.0,101325.0,101325.0,3534.0,5562.0,2.0
575,398.15,-0.8,1.0,101325.0,101325.0,3534.0,5562.0,2.0
576,298.15,0.0,2.0,101325.0,101325.0,3534.0,5562.0,2.0
577,298.15,-0.1,2.0,101325.0,101325.0,3534.0,5562.0,2.0
578,298.15,-0.2,2.0,101325.0,101325.0,3534.0,5562.0,2.0
579,298.15,-0.3,2.0,101325.0,101325.0,3534.0,5562.0,2.0
580,298.15,-0.4,2.0,101325.0,101325.0,3534.0,5562.0,2.0
581,298.15,-0.5,2.0,101325.0,101325.0,3534.0,5562.0,2.0
582,298.15,-0.6,2.0,101325.0,101325.0,3534.0,5562.0,2.0
583,298.15,-0.7,2.0,101325.0,101325.0,3534.0,5562.0,2.0
584,298.15,-0.8,2.0,101325.0,101325.0,3534.0,5562.0,2.0
585,398.15,0.0,2.0,101325.0,101325.0,3534.0,5562.0,2.0
586,398.15,-0.1,2.0,101325.0,101325.0,3534.0,5562.0,2.0
587,398.15,-0.2,2.0,101325.0,101325.0,3534.0,5562.0,2.0
588,398.15,-0.3,2.0,101325.0,101325.0,3534.0,5562.0,2.0
589,398.15,-0.4,2.0,101325.0,101325.0,3534.0,5562.0,2.0
590,398.15,-0.5,2.0,101325.0,101325.0,3534.0,5562.0,2.0
591,398.15,-0.6,2.0,101325.0,101325.0,3534.0,5562.0,2.0
592,398.15,-0.7,2.0,101325.0,101325.0,3534.0,5562.0,2.0
593,398.15,-0.8,2.0,101325.0,101325.0,3534.0,5562.0,2.0
594,298.15,0.0,3.0,101325.0,101325.0,3534.0,5562.0,2.0
595,298.15,-0.1,3.0,101325.0,101325.0,3534.0,5562.0,2.0
596,298.15,-0.2,3.0,101325.0,101325.0,3534.0,5562.0,2.0
597,298.15,-0.3,3.0,101325.0,101325.0,3534.0,5562.0,2.0
598,298.15,-0.4,3.0,101325.0,101325.0,3534.0,5562.0,2.0
599,298.15,-0.5,3.0,101325.0,101325.0,3534.0,5562.0,2.0
600,298.15,-0.6,3.0,101325.0,101325.0,3534.0,5562.0,2.0
601,298.15,-0.7,3.0,101325.0,101325.0,3534.0,5562.0,2.0
602,298.15,-0.8,3.0,101325.0,101325.0,3534.0,5562.0,2.0
603,398.15,0.0,3.0,101325.0,101325.0,3534.0,5562.0,2.0
604,398.15,-0.1,3.0,101325.0,101325.0,3534.0,5562.0,2.0
605,398.15,-0.2,3.0,101325.0,101325.0,3534.0,5562.0,2.0
606,398.15,-0.3,3.0,101325.0,101325.0,3534.0,5562.0,2.0
607,398.15,-0.4,3.0,101325.0,101325.0,3534.0,5562.0,2.0
608,398.15,-0.5,3.0,101325.0,101325.0,3534.0,5562.0,2.0
609,398.15,-0.6,3.0,101325.0,101325.0,3534.0,5562.0,2.0
610,398.15,-0.7,3.0,101325.0,101325.0,3534.0,5562.0,2.0
611,398.15,-0.8,3.0,101325.0,101325.0,3534.0,5562.0,2.0
612,298.15,0.0,4.0,101325.0,101325.0,3534.0,5562.0,2.0
613,298.15,-0.1,4.0,101325.0,101325.0,3534.0,5562.0,2.0
614,298.15,-0.2,4.0,101325.0,101325.0,3534.0,5562.0,2.0
615,298.15,-0.3,4.0,101325.0,101325.0,3534.0,5562.0,2.0
616,298.15,-0.4,4.0,101325.0,101325.0,3534.0,5562.0,2.0
617,298.15,-0.5,4.0,101325.0,101325.0,3534.0,5562.0,2.0
618,298.15,-0.6,4.0,101325.0,101325.0,3534.0,5562.0,2.0
619,298.15,-0.7,4.0,101325.0,101325.0,3534.0,5562.0,2.0
620,298.15,-0.8,4.0,101325.0,101325.0,3534.0,5562.0,2.0
621,398.15,0.0,4.0,101325.0,101325.0,3534.0,5562.0,2.0
622,398.15,-0.1,4.0,101325.0,101325.0,3534.0,5562.0,2.0
623,398.15,-0.2,4.0,101325.0,101325.0,3534.0,5562.0,2.0
624,398.15,-0.3,4.0,101325.0,101325.0,3534.0,5562.0,2.0
625,398.15,-0.4,4.0,101325.0,101325.0,3534.0,5562.0,2.0
626,398.15,-0.5,4.0,101325.0,101325.0,3534.0,5562.0,2.0
627,398.15,-0.6,4.0,101325.0,101325.0,3534.0,5562.0,2.0
628,398.15,-0.7,4.0,101325.0,101325.0,3534.0,5562.0,2.0
629,398.15,-0.8,4.0,101325.0,101325.0,3534.0,5562.0,2.0
630,298.15,0.0,5.0,101325.0,101325.0,3534.0,5562.0,2.0
631,298.15,-0.1,5.0,101325.0,101325.0,3534.0,5562.0,2.0
632,298.15,-0.2,5.0,101325.0,101325.0,3534.0,5562.0,2.0
633,298.15,-0.3,5.0,101325.0,101325.0,3534.0,5562.0,2.0
634,298.15,-0.4,5.0,101325.0,101325.0,3534.0,5562.0,2.0
635,298.15,-0.5,5.0,101325.0,101325.0,3534.0,5562.0,2.0
636,298.15,-0.6,5.0,101325.0,101325.0,3534.0,5562.0,2.0
637,298.15,-0.7,5.0,101325.0,101325.0,3534.0,5562.0,2.0
638,298.15,-0.8,5.0,101325.0,101325.0,3534.0,5562.0,2.0
639,398.15,0.0,5.0,101325.0,101325.0,3534.0,5562.0,2.0
640,398.15,-0.1,5.0,101325.0,101325.0,3534.0,5562.0,2.0
641,398.15,-0.2,5.0,101325.0,101325.0,3534.0,5562.0,2.0
642,398.15,-0.3,5.0,101325.0,101325.0,3534.0,5562.0,2.0
643,398.15,-0.4,5.0,101325.0,101325.0,3534.0,5562.0,2.0
644,398.15,-0.5,5.0,101325.0,101325.0,3534.0,5562.0,2.0
645,398.15,-0.6,5.0,101325.0,101325.0,3534.0,5562.0,2.0
646,398.15,-0.7,5.0,101325.0,101325.0,3534.0,5562.0,2.0
647,398.15,-0.8,5.0,101325.0,101325.0,3534.0,5562.0,2.0
648,298.15,0.0,6.0,101325.0,101325.0,3534.0,5562.0,2.0
649,298.15,-0.1,6.0,101325.0,101325.0,3534.0,5562.0,2.0
650,298.15,-0.2,6.0,101325.0,101325.0,3534.0,5562.0,2.0
651,298.15,-0.3,6.0,101325.0,101325.0,3534.0,5562.0,2.0
652,298.15,-0.4,6.0,101325.0,101325.0,3534.0,5562.0,2.0
653,298.15,-0.5,6.0,101325.0,101325.0,3534.0,5562.0,2.0
654,298.15,-0.6,6.0,101325.0,101325.0,3534.0,5562.0,2.0
655,298.15,-0.7,6.0,101325.0,101325.0,3534.0,5562.0,2.0
656,298.15,-0.8,6.0,101325.0,101325.0,3534.0,5562.0,2.0
657,398.15,0.0,6.0,101325.0,101325.0,3534.0,5562.0,2.0
658,398.15,-0.1,6.0,101325.0,101325.0,3534.0,5562.0,2.0
659,398.15,-0.2,6.0,101325.0,101325.0,3534.0,5562.0,2.0
660,398.15,-0.3,6.0,101325.0,101325.0,3534.0,5562.0,2.0
661,398.15,-0.4,6.0,101325.0,101325.0,3534.0,5562.0,2.0
662,398.15,-0.5,6.0,101325.0,101325.0,3534.0,5562.0,2.0
663,398.15,-0.6,6.0,101325.0,101325.0,3534.0,5562.0,2.0
664,398.15,-0.7,6.0,101325.0,101325.0,3534.0,5562.0,2.0
665,398.15,-0.8,6.0,101325.0,101325.0,3534.0,5562.0,2.0
666,298.15,0.0,7.0,101325.0,101325.0,3534.0,5562.0,2.0
667,298.15,-0.1,7.0,101325.0,101325.0,3534.0,5562.0,2.0
668,298.15,-0.2,7.0,101325.0,101325.0,3534.0,5562.0,2.0
669,298.15,-0.3,7.0,101325.0,101325.0,3534.0,5562.0,2.0
670,298.15,-0.4,7.0,101325.0,101325.0,3534.0,5562.0,2.0
671,298.15,-0.5,7.0,101325.0,101325.0,3534.0,5562.0,2.0
672,298.15,-0.6,7.0,101325.0,101325.0,3534.0,5562.0,2.0
673,298.15,-0.7,7.0,101325.0,101325.0,3534.0,5562.0,2.0
674,298.15,-0.8,7.0,101325.0,101325.0,3534.0,5562.0,2.0
675,398.15,0.0,7.0,101325.0,101325.0,3534.0,5562.0,2.0
676,398.15,-0.1,7.0,101325.0,101325.0,3534.0,5562.0,2.0
677,398.15,-0.2,7.0,101325.0,101325.0,3534.0,5562.0,2.0
678,398.15,-0.3,7.0,101325.0,101325.0,3534.0,5562.0,2.0
679,398.15,-0.4,7.0,101325.0,101325.0,3534.0,5562.0,2.0
680,398.15,-0.5,7.0,101325.0,101325.0,3534.0,5562.0,2.0
681,398.15,-0.6,7.0,101325.0,101325.0,3534.0,5562.0,2.0
682,398.15,-0.7,7.0,101325.0,101325.0,3534.0,5562.0,2.0
683,398.15,-0.8,7.0,101325.0,101325.0,3534.0,5562.0,2.0
684,298.15,0.0,8.0,101325.0,101325.0,3534.0,5562.0,2.0
685,298.15,-0.1,8.0,101325.0,101325.0,3534.0,5562.0,2.0
686,298.15,-0.2,8.0,101325.0,101325.0,3534.0,5562.0,2.0
687,298.15,-0.3,8.0,101325.0,101325.0,3534.0,5562.0,2.0
688,298.15,-0.4,8.0,101325.0,101325.0,3534.0,5562.0,2.0
689,298.15,-0.5,8.0,101325.0,101325.0,3534.0,5562.0,2.0
690,298.15,-0.6,8.0,101325.0,101325.0,3534.0,5562.0,2.0
691,298.15,-0.7,8.0,101325.0,101325.0,3534.0,5562.0,2.0
692,298.15,-0.8,8.0,101325.0,101325.0,3534.0,5562.0,2.0
693,398.15,0.0,8.0,101325.0,101325.0,3534.0,5562.0,2.0
694,398.15,-0.1,8.0,101325.0,101325.0,3534.0,5562.0,2.0
695,398.15,-0.2,8.0,101325.0,101325.0,3534.0,5562.0,2.0
696,398.15,-0.3,8.0,101325.0,101325.0,3534.0,5562.0,2.0
697,398.15,-0.4,8.0,101325.0,101325.0,3534.0,5562.0,2.0
698,398.15,-0.5,8.0,101325.0,101325.0,3534.0,5562.0,2.0
699,398.15,-0.6,8.0,101325.0,101325.0,3534.0,5562.0,2.0
700,398.15,-0.7,8.0,101325.0,101325.0,3534.0,5562.0,2.0
701,398.15,-0.8,8.0,101325.0,101325.0,3534.0,5562.0,2.0
702,298.15,0.0,9.0,101325.0,101325.0,3534.0,5562.0,2.0
703,298.15,-0.1,9.0,101325.0,101325.0,3534.0,5562.0,2.0
704,298.15,-0.2,9.0,101325.0,101325.0,3534.0,5562.0,2.0
705,298.15,-0.3,9.0,101325.0,101325.0,3534.0,5562.0,2.0
706,298.15,-0.4,9.0,101325.0,101325.0,3534.0,5562.0,2.0
707,298.15,-0.5,9.0,101325.0,101325.0,3534.0,5562.0,2.0
708,298.15,-0.6,9.0,101325.0,101325.0,3534.0,5562.0,2.0
709,298.15,-0.7,9.0,101325.0,101325.0,3534.0,5562.0,2.0
710,298.15,-0.8,9.0,101325.0,101325.0,3534.0,5562.0,2.0
711,398.15,0.0,9.0,101325.0,101325.0,3534.0,5562.0,2.0
712,398.15,-0.1,9.0,101325.0,101325.0,3534.0,5562.0,2.0
713,398.15,-0.2,9.0,101325.0,101325.0,3534.0,5562.0,2.0
714,398.15,-0.3,9.0,101325.0,101325.0,3534.0,5562.0,2.0
715,398.15,-0.4,9.0,101325.0,101325.0,3534.0,5562.0,2.0
716,398.15,-0.5,9.0,101325.0,101325.0,3534.0,5562.0,2.0
717,398.15,-0.6,9.0,101325.0,101325.0,3534.0,5562.0,2.0
